osm_node_id,lat,lon,node_type
osm_node_00338,25.3160007,92.6854545,osm_network_node
osm_node_00339,25.3069517,92.6926964,osm_network_node
osm_node_00340,25.3321839,92.6630527,osm_network_node
osm_node_00341,25.3605812,92.696178,osm_network_node
osm_node_00342,25.5039869,92.6509925,osm_network_node
osm_node_00343,25.5115434,92.7329129,osm_network_node
osm_node_00344,25.4924303,92.7236185,osm_network_node
osm_node_00345,25.4919817,92.6989976,osm_network_node
osm_node_00346,25.5300888,92.7139771,osm_network_node
osm_node_00347,25.5304277,92.7136552,osm_network_node
osm_node_00348,25.4896035,92.7228509,osm_network_node
osm_node_00349,25.3564996,92.558881,osm_network_node
osm_node_00350,25.5126767,92.6512642,osm_network_node
osm_node_00351,25.6404673,92.5464678,osm_network_node
osm_node_00352,25.6979844,92.7874911,osm_network_node
osm_node_00353,25.9875774,92.6337863,osm_network_node
osm_node_00354,26.003597,92.6583303,osm_network_node
osm_node_00355,25.5154459,92.6482133,osm_network_node
osm_node_00356,25.5287268,92.6357415,osm_network_node
osm_node_00357,25.5294499,92.6352918,osm_network_node
osm_node_00358,25.5301562,92.6348405,osm_network_node
osm_node_00359,25.8734016,92.5993864,osm_network_node
osm_node_00360,25.9237363,92.6897326,osm_network_node
osm_node_00361,25.9700493,92.5932814,osm_network_node
osm_node_00362,25.9330034,92.7014984,osm_network_node
osm_node_00363,25.945078,92.6061662,osm_network_node
osm_node_00364,25.9449837,92.6064367,osm_network_node
osm_node_00365,25.9447591,92.6061452,osm_network_node
osm_node_00366,25.9846826,92.6249555,osm_network_node
osm_node_00367,25.9844894,92.6253532,osm_network_node
osm_node_00368,25.9848081,92.6253594,osm_network_node
osm_node_00369,26.0011745,92.5988446,osm_network_node
osm_node_00370,26.003597,92.5980707,osm_network_node
osm_node_00371,25.3650384,92.8131437,osm_network_node
osm_node_00372,25.4052308,92.8420245,osm_network_node
osm_node_00373,25.8678809,92.7901331,osm_network_node
osm_node_00374,25.8678568,92.7903429,osm_network_node
osm_node_00375,25.7388865,92.8753911,osm_network_node
osm_node_00376,25.7446943,92.8148657,osm_network_node
osm_node_00377,25.7459748,92.8145063,osm_network_node
osm_node_00378,25.87276,92.8372598,osm_network_node
osm_node_00379,25.8671254,92.8051149,osm_network_node
osm_node_00380,25.9087796,92.8211152,osm_network_node
osm_node_00381,25.868976,92.816693,osm_network_node
osm_node_00382,25.8889075,92.8299075,osm_network_node
osm_node_00383,25.8728318,92.8370093,osm_network_node
osm_node_00384,25.899148,92.8068083,osm_network_node
osm_node_00385,25.9134764,92.8327182,osm_network_node
osm_node_00386,25.5119306,92.742366,osm_network_node
